instance anchor smt mx
ecoli.38  1.839  0.813  0.623
ecoli.39  2.072  0.830  0.803
ecoli.40  0.758  0.320  0.964
ecoli.41  0.830  3.224  1.052
ecoli.42  2.470  0.881  0.602
ecoli.43  0.883  2.354  0.950
ecoli.44  1.422  0.932  0.514
ecoli.45  2.055  0.931  0.666
ecoli.46  0.910  0.425  0.924
ecoli.47  1.075  0.872  0.933
ecoli.48  0.887  0.706  0.966
ecoli.49  1.447  0.762  0.725
ecoli.50  1.845  0.453  0.450
ecoli.51  1.881  3.106  0.762
ecoli.52  1.085  3.428  1.084
ecoli.53  1.229  0.983  0.754
ecoli.54  0.724  0.744  1.137
ecoli.55  1.950  1.239  0.343
ecoli.56  0.901  1.321  1.146
ecoli.57  0.882  0.336  0.879
ecoli.58  0.957  4.857  1.119
ecoli.59  2.145  1.660  0.717
ecoli.60  1.998  1.288  0.344
ecoli.61  2.461  0.684  0.345
ecoli.62  0.839  0.615  0.949
ecoli.63  0.952  3.014  0.949
ecoli.64  0.847  0.680  0.978
ecoli.65  1.816  0.695  0.711
ecoli.66  2.006  0.489  0.599
ecoli.67  0.844  1.419  0.986
ecoli.68  0.839  0.241  0.973
ecoli.69  1.554  1.306  1.095
ecoli.70  2.532  0.785  0.617
ecoli.71  0.906  1.416  1.054
ecoli.72  2.326  0.924  0.570
ecoli.73  1.921  1.925  0.374
ecoli.74  0.878  1.166  1.016
ecoli.75  2.205  0.583  0.628
ecoli.76  0.954  0.562  0.935
ecoli.77  1.874  3.905  1.063
ecoli.78  0.863  2.256  1.074
ecoli.79  1.246  1.755  0.812
ecoli.80  0.892  3.301  0.759
ecoli.81  2.290  2.253  0.757
ecoli.82  0.793  1.014  0.980
ecoli.83  0.903  1.808  0.997
ecoli.84  1.873  1.273  0.594
ecoli.85  0.873  0.402  1.016
ecoli.86  0.881  0.184  0.910
ecoli.87  1.508  0.643  0.485
ecoli.88  2.043  2.553  0.992
ecoli.89  2.595  0.701  0.695
ecoli.90  0.880  0.326  0.967
ecoli.91  0.897  2.204  1.020
ecoli.92  0.803  0.659  1.085
ecoli.93  1.789  1.563  1.232
ecoli.94  1.522  0.996  0.652
ecoli.95  1.059  0.757  0.686
ecoli.96  0.914  1.096  0.951
ecoli.97  1.260  1.002  1.070
ecoli.98  0.812  0.470  1.089
ecoli.99  2.556  2.340  0.362
ecoli.100  2.236  0.740  0.802
ecoli.101  2.174  1.765  1.047
ecoli.102  0.803  0.910  0.991
ecoli.103  1.582  0.633  0.691
ecoli.104  0.885  1.746  0.964
ecoli.105  0.841  1.133  0.991
ecoli.106  0.847  3.344  1.003
ecoli.107  1.052  0.629  0.906
ecoli.108  1.688  3.107  1.081
ecoli.109  0.846  0.185  0.978
ecoli.110  2.228  0.454  1.026
ecoli.111  0.923  3.828  1.069
ecoli.112  1.583  0.480  0.509
ecoli.113  1.434  0.459  0.548
ecoli.114  0.888  0.264  0.942
ecoli.115  2.012  1.624  0.670
ecoli.116  0.937  1.988  0.770
ecoli.117  0.844  1.250  0.951
ecoli.118  0.854  3.510  1.026
ecoli.119  0.834  0.343  1.088
ecoli.120  0.820  2.678  1.036
ecoli.121  0.958  0.729  0.874
ecoli.122  0.912  4.143  1.041
ecoli.123  0.893  0.340  1.091
ecoli.124  1.244  1.831  0.837
ecoli.125  2.149  1.131  0.655
ecoli.126  1.997  0.789  1.281
ecoli.127  0.919  4.327  1.068
ecoli.128  0.984  2.228  0.985
ecoli.129  0.848  0.294  0.993
ecoli.130  1.947  0.878  0.786
ecoli.131  1.417  0.642  0.492
ecoli.132  0.924  0.351  1.003
ecoli.133  0.991  0.741  0.858
ecoli.134  1.840  1.424  0.905
ecoli.135  0.828  0.461  1.258
ecoli.136  2.304  1.699  0.453
ecoli.137  1.780  0.558  0.693
ecoli.138  1.991  1.510  0.779
ecoli.139  1.811  0.915  0.751
ecoli.140  1.432  0.707  0.536
ecoli.141  2.338  0.599  0.373
ecoli.142  1.139  1.736  1.126
ecoli.143  1.063  1.087  0.831
ecoli.144  2.252  0.732  0.415
ecoli.145  2.136  0.887  0.638
ecoli.146  0.869  1.458  1.303
ecoli.147  0.858  0.682  1.086
ecoli.148  0.929  0.193  0.974
ecoli.149  2.353  0.585  0.680
ecoli.150  1.397  1.540  0.740
ecoli.151  1.743  1.892  1.069
ecoli.152  0.898  0.446  1.134
ecoli.153  1.973  0.973  0.620
ecoli.154  0.947  2.176  1.067
ecoli.155  2.215  0.724  0.760
ecoli.156  2.295  1.026  0.550
ecoli.157  2.062  0.721  0.869
ecoli.158  0.971  0.923  0.812
ecoli.159  2.068  0.665  0.549
ecoli.160  0.884  1.252  1.153
ecoli.161  0.933  1.233  1.292
ecoli.162  0.906  0.476  0.980
ecoli.163  1.497  0.374  0.712
ecoli.164  1.472  0.687  0.522
ecoli.165  2.068  1.466  0.717
ecoli.166  2.478  0.523  0.589
ecoli.167  0.987  1.287  1.051
ecoli.168  2.005  0.754  0.781
ecoli.169  0.916  0.397  1.029
ecoli.170  0.882  0.162  0.975
ecoli.171  2.186  0.799  0.730
ecoli.172  2.098  1.455  0.876
ecoli.173  2.450  0.825  0.546
ecoli.174  0.903  0.179  1.029
ecoli.175  1.598  0.357  0.533
ecoli.176  0.751  0.707  1.113
ecoli.177  0.957  2.535  0.843
ecoli.178  2.114  0.604  0.755
ecoli.179  2.196  0.451  0.621
ecoli.180  2.117  1.606  0.769
ecoli.181  1.988  2.388  0.740
ecoli.182  0.959  0.686  1.045
ecoli.183  1.843  0.606  0.782
ecoli.184  1.750  1.923  1.168
ecoli.185  0.936  0.233  1.056
ecoli.186  0.846  0.469  0.954
ecoli.187  0.844  0.487  0.690
ecoli.188  1.507  0.734  0.522
ecoli.189  1.724  0.263  0.537
ecoli.190  0.910  1.183  1.105
ecoli.191  1.533  1.911  0.839
ecoli.192  2.261  0.606  0.578
ecoli.193  1.990  0.499  0.641
ecoli.194  1.120  0.775  0.869
ecoli.195  2.352  0.537  0.672
ecoli.196  1.992  0.618  0.842
ecoli.197  0.929  0.422  1.011
ecoli.198  1.588  0.553  0.783
ecoli.199  1.329  1.214  0.898
glass2.0  1.655  1.028  0.173
glass2.1  2.767  0.600  0.160
glass2.2  1.528  0.833  0.174
glass2.3  3.817  0.647  0.155
glass2.4  2.632  0.789  0.192
glass2.5  1.468  0.907  0.149
glass2.6  1.396  0.397  0.195
glass2.7  1.009  0.087  0.208
glass2.8  1.147  0.327  0.232
glass2.9  1.657  0.373  0.197
glass2.10  1.428  0.431  0.215
glass2.11  1.680  0.229  0.191
glass2.12  3.500  0.386  0.173
glass2.13  1.475  0.349  0.186
glass2.14  1.990  0.309  0.178
glass2.15  1.699  1.631  0.245
glass2.16  1.528  0.164  0.153
glass2.17  4.223  2.385  0.201
glass2.18  3.913  0.331  0.227
glass2.19  1.615  0.290  0.135
glass2.20  3.580  0.299  0.184
glass2.21  1.626  0.396  0.209
glass2.22  1.827  0.239  0.221
glass2.23  1.635  0.460  0.212
glass2.24  1.399  0.304  0.152
glass2.25  1.567  0.279  0.161
glass2.26  1.631  0.640  0.195
glass2.27  1.817  0.112  0.224
glass2.28  2.829  0.423  0.183
glass2.29  1.276  0.258  0.213
glass2.30  1.386  0.569  0.215
glass2.31  1.566  0.234  0.188
glass2.32  3.306  0.032  0.236
glass2.33  1.666  0.099  0.155
glass2.34  3.795  0.185  0.183
glass2.35  1.586  0.674  0.206
glass2.36  2.329  2.074  0.236
glass2.37  2.963  0.155  0.217
glass2.38  1.431  0.091  0.166
glass2.39  1.649  0.094  0.218
glass2.40  2.357  1.056  0.199
glass2.41  4.377  0.221  0.193
glass2.42  1.475  0.567  0.228
glass2.43  1.616  0.634  0.202
glass2.44  1.719  0.242  0.187
glass2.45  1.746  0.158  0.210
glass2.46  4.785  0.202  0.200
glass2.47  1.429  0.094  0.220
glass2.48  1.474  0.053  0.230
glass2.49  1.796  0.148  0.235
glass2.50  1.465  0.144  0.149
glass2.51  1.685  0.125  0.244
glass2.52  1.418  0.111  0.632
glass2.53  1.607  0.311  0.221
glass2.54  1.405  0.215  0.213
glass2.55  1.660  1.328  0.214
glass2.56  1.623  0.458  0.239
glass2.57  1.826  0.132  0.209
glass2.58  1.421  0.202  0.246
glass2.59  1.870  0.346  0.217
glass2.60  2.059  0.851  0.192
glass2.61  1.611  0.143  0.246
glass2.62  1.469  0.125  0.243
glass2.63  1.585  0.095  0.149
glass2.64  2.531  0.103  0.174
glass2.65  1.744  0.178  0.159
glass2.66  2.688  0.192  0.178
glass2.67  1.782  0.425  0.221
glass2.68  3.830  0.038  0.250
glass2.69  1.567  0.137  0.231
glass2.70  1.429  0.363  0.209
glass2.71  1.582  0.590  0.194
glass2.72  1.635  0.466  0.244
glass2.73  4.114  0.421  0.187
glass2.74  3.967  0.230  0.196
glass2.75  1.845  0.566  0.199
glass2.76  1.595  0.087  0.215
glass2.77  1.765  0.429  0.226
glass2.78  1.731  0.525  0.223
glass2.79  2.060  0.206  0.228
glass2.80  4.197  0.073  0.203
glass2.81  4.050  0.229  0.198
glass2.82  1.789  0.683  0.235
glass2.83  3.363  0.139  0.201
glass2.84  3.792  0.512  0.237
glass2.85  2.120  0.203  0.204
glass2.86  1.655  0.176  0.200
glass2.87  1.913  0.200  0.190
glass2.88  2.798  0.097  0.208
glass2.89  1.575  0.324  0.225
glass2.90  1.758  0.127  0.158
glass2.91  1.997  0.932  0.197
glass2.92  1.848  0.898  0.218
glass2.93  1.637  0.316  0.186
glass2.94  1.737  0.069  0.186
glass2.95  1.783  0.122  0.248
glass2.96  3.858  0.180  0.238
glass2.97  1.665  0.207  0.147
glass2.98  1.771  0.060  0.170
glass2.99  4.510  0.172  0.255
glass2.100  1.416  0.109  0.241
glass2.101  1.644  0.147  0.226
glass2.102  1.636  0.249  0.250
glass2.103  1.605  0.131  0.219
glass2.104  1.558  0.612  0.197
glass2.105  1.549  0.137  0.237
glass2.106  1.778  0.112  0.168
glass2.107  1.246  0.198  0.251
glass2.108  3.227  0.126  0.200
glass2.109  4.221  0.443  0.218
glass2.110  1.647  0.131  0.161
glass2.111  2.356  0.133  0.269
glass2.112  2.001  0.245  0.250
glass2.113  1.859  0.470  0.229
glass2.114  1.338  0.307  0.264
glass2.115  1.469  0.390  0.258
glass2.116  3.400  0.099  0.193
glass2.117  1.385  0.676  0.199
glass2.118  1.434  0.440  0.183
glass2.119  1.701  0.238  0.170
glass2.120  1.558  0.360  0.215
glass2.121  1.833  0.269  0.252
glass2.122  1.575  0.714  0.217
glass2.123  1.479  0.152  0.246
glass2.124  3.508  0.047  0.187
glass2.125  1.428  0.115  0.258
glass2.126  1.714  0.057  0.168
glass2.127  1.576  0.063  0.242
glass2.128  1.508  0.524  0.327
glass2.129  1.807  0.272  0.234
glass2.130  2.077  0.345  0.229
glass2.131  1.256  0.958  0.239
glass2.132  4.072  0.162  0.231
glass2.133  1.663  0.207  0.186
glass2.134  1.093  0.257  0.230
glass2.135  1.597  0.341  0.304
glass2.136  2.601  0.354  0.237
glass2.137  4.002  0.316  0.196
glass2.138  1.561  0.304  0.243
glass2.139  1.548  0.526  0.214
glass2.140  5.181  1.020  0.274
glass2.141  1.474  0.189  0.303
glass2.142  2.064  0.093  0.235
glass2.143  3.739  0.222  0.227
glass2.144  1.642  0.656  0.260
glass2.145  1.928  0.375  0.251
glass2.146  1.713  0.127  0.221
glass2.147  3.771  0.153  0.225
glass2.148  1.544  0.154  0.221
glass2.149  1.550  0.301  0.229
glass2.150  1.531  0.473  0.170
glass2.151  1.572  0.117  0.270
glass2.152  4.035  0.068  0.199
glass2.153  1.287  0.463  0.202
glass2.154  1.457  0.203  0.311
glass2.155  1.475  0.267  0.233
glass2.156  1.590  0.336  0.257
glass2.157  1.532  0.097  0.240
glass2.158  1.453  0.108  0.301
glass2.159  1.667  0.128  0.171
glass2.160  1.536  0.182  0.236
glass2.161  1.653  0.141  0.261
ionosphere.0  9.307  2.423  0.581
ionosphere.1  9.077  0.309  0.504
ionosphere.2  7.992  2.377  1.038
ionosphere.3  9.467  1.145  0.713
ionosphere.4  7.432  1.907  0.476
ionosphere.5  8.506  0.821  0.711
ionosphere.6  7.212  11.976  0.569
ionosphere.7  7.960  1.420  0.765
ionosphere.8  7.831  1.789  0.542
ionosphere.9  8.117  0.598  0.666
ionosphere.10  8.300  0.284  0.746
ionosphere.11  9.807  0.727  0.550
ionosphere.12  9.277  0.620  0.701
ionosphere.13  7.828  2.172  0.645
ionosphere.14  10.070  0.793  0.642
ionosphere.15  8.291  0.485  0.658
ionosphere.16  3.201  7.018  0.459
ionosphere.17  6.270  5.043  0.517
ionosphere.18  7.959  0.568  0.597
ionosphere.19  7.928  1.575  0.476
ionosphere.20  9.194  1.094  0.712
ionosphere.21  6.780  0.777  0.438
ionosphere.22  3.352  1.080  0.510
ionosphere.23  8.281  0.753  0.669
ionosphere.24  8.980  0.595  0.527
ionosphere.25  7.286  12.606  0.576
ionosphere.26  8.230  0.793  0.599
ionosphere.27  7.802  0.826  0.588
ionosphere.28  4.316  5.765  0.595
ionosphere.29  7.576  1.724  0.624
ionosphere.30  8.086  0.580  0.589
ionosphere.31  8.635  1.018  0.477
ionosphere.32  7.983  1.062  0.680
ionosphere.33  8.867  0.587  0.441
ionosphere.34  6.422  1.571  0.499
ionosphere.35  4.377  3.226  0.652
ionosphere.36  11.811  0.922  0.704
ionosphere.37  3.980  1.201  0.487
ionosphere.38  9.364  1.654  0.623
ionosphere.39  7.910  0.400  0.595
ionosphere.40  3.255  6.053  0.574
ionosphere.41  7.623  0.503  0.510
ionosphere.42  8.520  0.598  0.577
ionosphere.43  8.384  0.961  0.783
ionosphere.44  9.148  0.278  0.600
ionosphere.45  9.828  0.470  0.605
ionosphere.46  7.232  0.303  0.632
ionosphere.47  7.678  1.176  0.535
ionosphere.48  8.868  1.310  0.669
ionosphere.49  8.458  1.028  0.510
ionosphere.50  6.332  1.481  0.603
ionosphere.51  2.860  1.813  0.687
ionosphere.52  8.425  0.996  0.738
ionosphere.53  8.724  1.957  0.664
ionosphere.54  7.534  1.649  0.719
ionosphere.55  7.999  1.751  0.709
ionosphere.56  8.404  0.899  0.731
ionosphere.57  8.318  1.751  0.412
ionosphere.58  4.385  2.035  0.643
ionosphere.59  8.414  1.753  0.550
ionosphere.60  8.308  1.496  0.554
ionosphere.61  7.306  0.496  0.564
ionosphere.62  8.304  0.739  0.447
ionosphere.63  8.777  1.040  0.721
ionosphere.64  8.262  1.383  0.519
ionosphere.65  8.980  0.803  0.689
ionosphere.66  7.354  1.454  0.621
ionosphere.67  3.673  4.297  0.548
ionosphere.68  8.022  0.694  0.638
ionosphere.69  8.341  0.323  0.544
ionosphere.70  4.055  5.284  0.667
ionosphere.71  7.879  0.791  0.545
ionosphere.72  4.046  17.082  0.736
ionosphere.73  8.507  1.698  0.538
ionosphere.74  7.749  0.413  0.613
ionosphere.75  8.913  0.566  0.711
ionosphere.76  8.550  0.395  0.649
ionosphere.77  25.225  2.200  0.737
ionosphere.78  3.909  3.202  0.709
ionosphere.79  8.754  1.013  0.629
ionosphere.80  3.857  0.914  0.443
ionosphere.81  9.140  0.748  0.564
ionosphere.82  7.801  0.303  0.484
ionosphere.83  5.709  2.841  0.521
ionosphere.84  8.054  0.630  0.581
ionosphere.85  10.035  3.127  0.693
ionosphere.86  6.711  4.927  0.514
ionosphere.87  7.687  0.591  0.676
ionosphere.88  3.397  1.123  0.475
ionosphere.89  3.541  2.474  0.604
ionosphere.90  9.137  2.228  0.544
ionosphere.91  9.111  0.837  0.610
ionosphere.92  8.529  0.743  0.577
ionosphere.93  2.962  1.352  0.535
ionosphere.94  8.804  0.407  0.672
ionosphere.95  8.352  1.190  0.517
ionosphere.96  7.937  0.555  0.450
ionosphere.97  8.555  0.761  0.609
ionosphere.98  7.659  1.284  0.751
ionosphere.99  7.090  7.114  0.648
ionosphere.100  8.655  0.732  0.608
ionosphere.101  9.533  0.878  0.695
ionosphere.102  8.884  0.473  0.496
ionosphere.103  7.769  0.508  0.594
ionosphere.104  8.145  0.513  0.700
ionosphere.105  9.106  0.739  0.617
ionosphere.106  8.188  1.579  0.614
ionosphere.107  7.388  1.035  0.622
ionosphere.108  8.756  1.623  0.543
ionosphere.109  4.050  1.096  0.565
ionosphere.110  9.937  1.650  0.548
ionosphere.111  4.094  4.352  0.599
ionosphere.112  8.317  1.091  0.829
ionosphere.113  6.812  10.004  0.611
ionosphere.114  6.680  7.947  0.747
ionosphere.115  8.013  1.147  0.429
ionosphere.116  8.730  2.181  0.601
ionosphere.117  4.542  4.382  0.655
ionosphere.118  8.270  1.254  0.618
ionosphere.119  8.313  0.725  0.659
ionosphere.120  6.634  10.338  0.790
ionosphere.121  8.053  0.823  0.655
ionosphere.122  7.551  1.017  0.756
ionosphere.123  6.837  4.448  0.722
ionosphere.124  9.937  2.164  0.819
ionosphere.125  7.055  6.262  0.741
ionosphere.126  3.494  3.972  0.718
ionosphere.127  2.899  0.961  0.576
ionosphere.128  4.168  5.996  0.436
ionosphere.129  7.961  1.924  0.738
ionosphere.130  3.856  1.818  0.627
ionosphere.131  9.714  2.040  0.812
ionosphere.132  7.562  0.625  0.562
ionosphere.133  7.785  0.534  0.544
ionosphere.134  10.285  0.645  0.485
ionosphere.135  6.134  0.710  0.742
ionosphere.136  3.214  2.836  0.586
ionosphere.137  8.482  0.557  0.552
ionosphere.138  3.970  1.398  0.565
ionosphere.139  9.537  1.831  0.658
ionosphere.140  3.750  1.407  0.280
ionosphere.141  8.077  0.893  0.710
ionosphere.142  8.009  0.946  0.637
ionosphere.143  8.270  0.614  0.614
ionosphere.144  8.384  1.163  0.594
ionosphere.145  7.655  0.837  0.542
ionosphere.146  6.452  6.027  0.491
ionosphere.147  8.912  2.201  0.922
ionosphere.148  7.503  0.341  0.564
ionosphere.149  8.233  1.913  0.784
ionosphere.150  3.983  2.338  0.567
ionosphere.151  7.584  0.864  0.781
ionosphere.152  8.656  0.844  0.553
ionosphere.153  9.334  3.153  0.791
ionosphere.154  8.265  1.696  0.709
ionosphere.155  8.406  2.091  0.625
ionosphere.156  7.441  0.430  0.592
ionosphere.157  7.849  0.505  0.476
ionosphere.158  6.969  2.041  0.619
ionosphere.159  8.707  0.580  0.572
ionosphere.160  4.208  9.286  0.491
ionosphere.161  8.804  1.035  0.721
ionosphere.162  7.955  0.736  0.510
ionosphere.163  7.742  0.557  0.671
ionosphere.164  7.876  0.963  0.648
ionosphere.165  7.993  0.737  0.605
ionosphere.166  2.969  1.246  0.595
ionosphere.167  7.799  0.613  0.581
ionosphere.168  8.140  0.757  0.643
ionosphere.169  3.823  17.411  0.706
ionosphere.170  8.092  0.642  0.753
ionosphere.171  3.892  2.331  0.634
ionosphere.172  9.346  1.112  0.686
ionosphere.173  7.466  1.987  0.601
ionosphere.174  5.735  22.651  0.732
ionosphere.175  8.160  0.707  0.755
ionosphere.176  6.735  1.125  0.685
ionosphere.177  4.006  14.200  0.783
ionosphere.178  4.276  4.024  0.370
ionosphere.179  8.057  2.193  0.548
ionosphere.180  7.987  0.514  0.695
ionosphere.181  8.645  1.113  0.757
ionosphere.182  7.392  0.729  0.658
ionosphere.183  5.984  11.272  0.669
ionosphere.184  7.181  7.873  0.580
ionosphere.185  8.485  1.066  0.648
ionosphere.186  7.452  1.145  0.582
ionosphere.187  8.788  1.788  0.651
ionosphere.188  8.604  0.998  0.558
ionosphere.189  8.363  0.542  0.599
ionosphere.190  8.729  0.463  0.665
ionosphere.191  3.519  2.230  0.514
ionosphere.192  9.698  1.261  0.770
ionosphere.193  8.447  0.883  0.776
ionosphere.194  10.063  0.950  0.593
ionosphere.195  7.713  0.666  0.551
ionosphere.196  6.146  2.344  0.653
ionosphere.197  8.436  0.615  0.662
ionosphere.198  5.576  1.541  0.578
ionosphere.199  8.584  1.182  0.711
pendigits.0  12.050  6.494  4.578
pendigits.1  13.890  6.615  3.013
pendigits.2  4.551  15.032  4.017
pendigits.3  18.612  102.984  4.290
pendigits.4  19.299  85.288  4.624
pendigits.5  7.894  38.089  3.561
pendigits.6  25.614  28.696  4.246
pendigits.7  6.847  30.153  4.323
pendigits.8  15.732  19.106  3.323
pendigits.9  18.281  7.675  4.871
pendigits.10  4.630  20.860  3.730
pendigits.11  17.324  15.076  3.431
pendigits.12  8.152  39.446  3.904
pendigits.13  6.685  25.317  4.173
pendigits.14  48.349  11.655  3.348
pendigits.15  9.919  30.805  3.472
pendigits.16  9.219  58.293  4.158
pendigits.17  18.582  20.586  4.102
pendigits.18  15.533  26.539  4.215
pendigits.19  8.433  23.365  4.443
pendigits.20  11.177  35.696  3.543
pendigits.21  12.111  20.209  3.103
pendigits.22  16.157  9.022  3.358
pendigits.23  7.715  18.438  3.516
pendigits.24  8.046  71.059  5.491
pendigits.25  7.928  35.034  3.010
pendigits.26  8.122  29.207  5.001
pendigits.27  9.173  26.135  5.565
pendigits.28  11.955  23.983  3.436
pendigits.29  6.944  38.346  3.652
pendigits.30  51.355  19.168  4.040
pendigits.31  6.151  36.629  4.770
pendigits.32  17.126  11.646  2.846
pendigits.33  8.036  30.696  4.775
pendigits.34  21.906  25.536  5.090
pendigits.35  18.533  30.848  2.937
pendigits.36  29.943  10.023  4.490
pendigits.37  8.001  21.155  4.110
pendigits.38  6.047  46.632  4.333
pendigits.39  7.579  10.711  4.051
pendigits.40  8.802  14.721  3.572
pendigits.41  15.167  43.515  3.999
pendigits.42  33.932  24.210  3.821
pendigits.43  21.662  28.909  3.238
pendigits.44  6.710  28.912  3.197
pendigits.45  4.859  36.056  4.213
pendigits.46  15.933  29.592  4.443
pendigits.47  10.310  54.336  4.221
pendigits.48  9.466  42.805  4.811
pendigits.49  12.948  15.709  2.876
pendigits.50  19.809  11.548  3.051
pendigits.51  7.020  43.193  4.264
pendigits.52  12.548  19.364  5.159
pendigits.53  7.871  25.098  3.944
pendigits.54  5.019  28.753  4.243
pendigits.55  4.860  18.564  4.560
pendigits.56  13.081  27.102  3.248
pendigits.57  6.895  22.260  4.410
pendigits.58  15.782  33.675  3.179
pendigits.59  14.671  17.333  3.355
pendigits.60  27.318  12.898  3.365
pendigits.61  6.127  20.463  4.693
pendigits.62  20.965  11.908  3.573
pendigits.63  7.827  10.342  4.723
pendigits.64  20.459  24.506  2.983
pendigits.65  35.646  33.904  4.177
pendigits.66  7.953  22.494  5.028
pendigits.67  10.872  21.484  3.027
pendigits.68  7.267  56.416  4.464
pendigits.69  6.211  17.124  4.545
pendigits.70  9.223  55.783  4.511
pendigits.71  8.378  12.257  3.515
pendigits.72  10.633  43.311  3.831
pendigits.73  41.066  24.811  3.088
pendigits.74  15.676  33.951  4.415
pendigits.75  4.045  28.786  5.093
pendigits.76  19.728  56.832  3.347
pendigits.77  14.399  13.195  3.062
pendigits.78  8.175  19.216  3.771
pendigits.79  17.350  26.655  3.251
pendigits.80  7.378  13.242  2.746
pendigits.81  18.088  25.904  3.688
pendigits.82  33.444  74.493  4.298
pendigits.83  8.028  11.385  4.093
pendigits.84  13.604  37.464  4.466
pendigits.85  9.551  63.226  3.714
pendigits.86  20.457  40.127  4.619
pendigits.87  11.917  25.618  2.755
pendigits.88  12.880  19.654  4.354
pendigits.89  12.120  11.640  3.329
pendigits.90  15.219  20.677  4.480
pendigits.91  25.392  28.051  5.044
pendigits.92  17.112  8.220  3.303
pendigits.93  10.826  45.048  5.447
pendigits.94  18.978  53.284  4.651
pendigits.95  9.338  96.143  4.253
pendigits.96  7.960  6.478  4.075
pendigits.97  25.297  24.517  4.236
pendigits.98  7.502  10.302  4.913
pendigits.99  7.379  18.119  5.099
pendigits.100  13.277  11.650  3.264
pendigits.101  7.731  17.294  3.286
pendigits.102  7.089  25.148  2.799
pendigits.103  15.762  15.590  3.617
pendigits.104  8.064  25.531  4.535
pendigits.105  23.613  62.297  4.017
pendigits.106  9.019  8.811  3.992
pendigits.107  7.688  125.779  4.635
pendigits.108  30.595  23.528  4.114
pendigits.109  5.650  16.559  4.022
promoters.0  2.071  0.036  0.001
promoters.1  2.795  0.029  0.001
promoters.2  2.154  0.029  0.001
promoters.3  2.097  0.028  0.001
promoters.4  1.957  0.028  0.001
promoters.5  2.034  0.078  0.001
promoters.6  2.392  0.028  0.001
promoters.7  3.019  0.029  0.000
promoters.8  2.873  0.029  0.000
promoters.9  2.905  0.027  0.001
promoters.10  2.122  0.028  0.000
promoters.11  2.694  0.029  0.000
promoters.12  2.125  0.032  0.000
promoters.13  2.023  0.029  0.001
promoters.14  2.092  0.032  0.000
promoters.15  2.751  0.029  0.000
promoters.16  3.159  0.029  0.000
promoters.17  2.384  0.028  0.001
promoters.18  2.031  0.029  0.001
promoters.19  2.711  0.027  0.000
promoters.20  2.828  0.029  0.000
promoters.21  2.759  0.029  0.000
promoters.22  2.298  0.028  0.001
promoters.23  2.078  0.028  0.000
promoters.24  2.075  0.028  0.001
promoters.25  2.096  0.027  0.000
promoters.26  2.969  0.029  0.001
promoters.27  2.613  0.029  0.001
promoters.28  2.838  0.028  0.000
promoters.29  2.037  0.027  0.001
promoters.30  2.074  0.029  0.001
promoters.31  2.133  0.031  0.001
promoters.32  2.354  0.029  0.001
promoters.33  2.297  0.029  0.001
promoters.34  2.882  0.028  0.000
promoters.35  2.088  0.029  0.000
promoters.36  2.069  0.029  0.000
promoters.37  2.832  0.028  0.001
promoters.38  2.023  0.029  0.001
promoters.39  3.149  0.029  0.000
promoters.40  2.382  0.027  0.001
promoters.41  2.619  0.030  0.001
promoters.42  2.047  0.029  0.001
promoters.43  3.020  0.028  0.000
promoters.44  2.098  0.029  0.000
promoters.45  2.146  0.036  0.000
promoters.46  2.990  0.054  0.001
promoters.47  2.141  0.052  0.000
promoters.48  2.067  0.039  0.000
promoters.49  2.917  0.031  0.000
promoters.50  2.961  0.032  0.000
promoters.51  2.025  0.028  0.001
promoters.52  1.946  0.030  0.001
promoters.53  2.767  0.030  0.001
promoters.54  3.024  0.030  0.001
promoters.55  2.031  0.039  0.001
promoters.56  2.084  0.032  0.001
promoters.57  2.072  0.033  0.001
promoters.58  2.048  0.037  0.001
promoters.59  2.704  0.033  0.001
promoters.60  2.924  0.029  0.000
promoters.61  2.750  0.028  0.000
promoters.62  2.408  0.030  0.001
promoters.63  2.822  0.030  0.001
promoters.64  2.094  0.030  0.001
promoters.65  2.090  0.030  0.001
promoters.66  2.086  0.028  0.000
promoters.67  2.344  0.029  0.001
promoters.68  2.370  0.030  0.001
promoters.69  2.687  0.029  0.001
promoters.70  2.921  0.029  0.000
promoters.71  3.196  0.028  0.000
promoters.72  2.049  0.029  0.000
promoters.73  2.897  0.029  0.001
promoters.74  2.086  0.029  0.000
promoters.75  2.022  0.028  0.000
promoters.76  2.098  0.029  0.000
promoters.77  1.968  0.029  0.001
promoters.78  2.130  0.029  0.000
promoters.79  2.093  0.029  0.001
promoters.80  2.765  0.028  0.000
promoters.81  2.947  0.029  0.001
promoters.82  2.069  0.030  0.000
promoters.83  2.816  0.029  0.000
promoters.84  2.070  0.029  0.001
promoters.85  2.602  0.030  0.001
promoters.86  2.059  0.029  0.001
promoters.87  2.822  0.030  0.000
promoters.88  2.015  0.029  0.000
promoters.89  2.101  0.029  0.001
promoters.90  2.421  0.030  0.001
promoters.91  1.962  0.028  0.001
promoters.92  2.075  0.030  0.000
promoters.93  2.004  0.030  0.001
promoters.94  2.737  0.029  0.000
promoters.95  2.886  0.030  0.000
promoters.96  2.924  0.028  0.000
promoters.97  2.368  0.030  0.001
promoters.98  2.109  0.030  0.000
promoters.99  1.938  0.029  0.001
promoters.100  2.922  0.029  0.000
promoters.101  2.046  0.028  0.000
promoters.102  1.989  0.029  0.000
promoters.103  2.987  0.029  0.001
promoters.104  2.925  0.029  0.000
